,index,Date,headline,Positive,Negative,Neutral,Score
659,659,2022-06-15,$BTC about to break $20k and $ETH about to break $1k,0.4621584117412567,0.06546411663293839,0.4723774790763855,3.4917357303817886
660,660,2022-06-14,"$ETH

$900-950 new main target https://t.co/Dg4TOL4SiU",0.36667582392692566,0.016296308487653732,0.6170279383659363,3.3759487265980774
661,661,2022-06-14,You bought Ethereum at $1200. I bought Ethereum at $4800. We are not the same.,0.03289319947361946,0.054399825632572174,0.9127070307731628,2.446233437607059
662,662,2022-06-14,my weed guy no longer accepts ETH,0.027091501280665398,0.19402416050434113,0.7788843512535095,2.082668357382196
663,663,2022-06-14,"When crypto goes on its next bull run…when ETH hits $10k and BTC crosses $150k…

They’ll say you got lucky.

No.

The summer of 2022.

That is when you earned it.",0.10126344114542007,0.022202497348189354,0.8765340447425842,2.697652362806483
664,664,2022-06-14,pov: you told people that eth will be 10k https://t.co/7FJ816mnnR,0.056418824940919876,0.01760467328131199,0.9259764552116394,2.5970353836675817
665,665,2022-06-14,This day last year @BoredApeYC floor price was 1 ETH! https://t.co/OcF8AkMTb1,0.025115324184298515,0.04948762059211731,0.9253970980644226,2.439069261590777
666,666,2022-06-13,"On April 28th, Jim Cramer said #Ethereum would climb 40%.

Since then, it is down 56%. https://t.co/9vQkaBIMtX",0.010003278031945229,0.94135981798172,0.048636872321367264,0.1716085763971243
667,667,2022-06-13,Ethereum is down 60% since Jim Cramer said it would go up 40%. https://t.co/EhFiriqcAN,0.01012530829757452,0.9544996619224548,0.03537504002451897,0.1390641401245207
668,668,2022-06-13,"#rektguy confessions:

Managed to sell my $LUNA at $25. Still lost $250k but was happy to get out alive.

Turns out I put my money in ETH on Celsius. Was already down 50% but now I can't access any of it.

Triple #rekt.",0.02280988171696663,0.8948085904121399,0.08238144218921661,0.3200030414762719
669,669,2022-06-13,Most expensive caviar? I'm eating $600 an ounce. This is how you eat when you call the #bitcoin and #ethereum tops on the day. https://t.co/wZI7FJ3Xmd,0.03191482648253441,0.0359521321952343,0.9321330189704895,2.489906735492648
670,670,2022-06-13,"Cryptocurrencies down from ATHs

#Bitcoin -65.8%
#Ethereum -74.9%
#BNB -67.8%
#Cardano -85.4%
#XRP -90.9%
#Solana -89.8%
#Polkadot -87.9%
#Dogecoin -92.6%
#WBTC -66.6%
#Tron -72.8%
#ShibaInu -91%
#Avax -89.6%
#FTX -70.4%
#CRO -87.7%
#LTC -89.7%
#Chain -24.9%
#Polygon -85.9%",0.018668875098228455,0.7632437944412231,0.21808727085590363,0.6385625906921977
671,671,2022-06-13,These are the market conditions that discourage money-motivated projects. There is no ETH price at which web3 becomes less interesting. Back to work. 🛠,0.030068794265389442,0.05578894168138504,0.9141422510147095,2.4356996306216296
672,672,2022-06-13,"Why am I bullish?

If you are still here from ETH going from $5k to $1,200 - you crazy mfs are never leaving.

Cheers to all of us that are never fcking leaving 🍻",0.09359942376613617,0.02567441016435623,0.8807262182235718,2.6698125251480365
673,673,2022-06-13,"I sold guys. Sorry, I'm out. 

It finally happened guys, I sold. I couldn't keep looking at what was happening to the value and stay invested in such a losing asset. You can dislike me all you want but that's the truth. 

So I sold my house and I'm gonna buy the dip. 
I love ETH.",0.04816266521811485,0.10240781307220459,0.8494295477867126,2.3643871339011566
674,674,2022-06-13,"With #Bitcoin dropping below key support at $25K and #Ethereum below 1300, the combined market cap of nearly 20K #cryptos has broken below $1 trillion, from a record-high of $3 trillion. That's $2 trillion down, $1 trillion left to go. The last trillion will be the most painful.",0.014304428361356258,0.9411913752555847,0.04450415074825287,0.18278252701865866
675,675,2022-06-13,"👀 0x4881..03a8 ↘️ fumbled ↘️ CRYPTOADZ #2155
https://t.co/XhQ8ELkRSP

🏆 status: Diamond Hands
🛒 in: 300 WETH
💰 out: 6.9 WETH
😬 hodl: 8 months 6 days 

 Ξ  loss: -293.1 ETH ❌

💲spent: $1,016,100 (10/2021)
💲lost: -$1,006,212 (📉 -99%) https://t.co/noBJmp5ukh",0.045765697956085205,0.17223529517650604,0.7819989919662476,2.183826002237588
676,676,2022-06-13,"""Economist"" Peter Schiff says #Bitcoin looks poised to crash to $20,000 and #Ethereum to $1,000.",0.08058305084705353,0.7799178957939148,0.13949908316135406,0.7516629397373515
677,677,2022-06-13,"Dear Celsius, I wrote you but you still ain't responding

I tried to withdraw my BTC, my ETH, and USD at the bottom

But anyways; fuck it, what's been up? Man, how's your reserves?",0.06648563593626022,0.47450894117355347,0.4590054154396057,1.4799417293067405
678,678,2022-06-12,"Buying eth at $500 will give one of the best investing opportunities

If we truly get a proper recession btc to 10k and eth 300-500 would be a very big possibility",0.7424749135971069,0.00858641043305397,0.24893862009048462,4.334721360433178
679,679,2022-06-12,"My bear market price targets 
$eth $88
$btc $1356
$sol $3
$avax .69c
$usdt $1.01
$xrp $589
$link $1000",0.1280945986509323,0.021557079628109932,0.8503483533859253,2.7663437891232885
680,680,2022-06-12,"Guys this is just a healthy pullback so we can 10x from here!!

BTC will hit $270k
ETH will hit $15k

I promise, my technical analysis says so! Don't worry https://t.co/KSBgZrLoY7",0.556566596031189,0.024621643126010895,0.41881173849105835,3.8298624119876865
681,681,2022-06-12,"Which projects / teams / artists are going to make it this decade?

Who will be the stars when the space is 1,000x bigger?

The ones who just keep working regardless of the price of ETH.

The rest will fade to black.",0.030377311632037163,0.04776183143258095,0.9218608140945435,2.456538698636722
682,682,2022-06-12,"Bear market cycles:

2013-2015
BTC: $1,127 --&gt; $200 (-82%)

2017-2018
BTC: $19,423 --&gt; $3,217 (-83%)
ETH: $1,448 --&gt; $85 (-94%)

Current
BTC: $69,000 --&gt; $27,682 (-59%)
ETH: $4,815 --&gt; $1,466 (-69%)

This could last a month or 5 years. One thing I’ve learned in crypto: Paytience.",0.04376908764243126,0.03873930498957634,0.9174915552139282,2.5125744572879465
683,683,2022-06-12,"Here’s what’s gonna happen. 

1. Crypto dumps even further
2. Nfts dump even further
3. we’re all poor
4. We start buying eth when it hits triple digits
5. When we all have eth stacked and nft floors are decimated, it starts the next nft bull run.  
6. Everything pumps
7. Retire",0.03024655021727085,0.32380539178848267,0.6459481120109558,1.766102935714675
684,684,2022-06-12,"I bought $BTC at $69,000 

$ETH at $4,800 

$DOGE  at $0.70 

$LUNA  at $118 

Follow me if you want to be rich",0.04284769296646118,0.022852884605526924,0.9342994093894958,2.549987021554092
685,685,2022-06-12,"At this price, ETH is a life changing opportunity",0.2285330444574356,0.007754894904792309,0.7637120485305786,3.051945380564118
686,686,2022-06-12,"Eth down soo bad im making a free mint project

0% Royalties fees

Every RT = Whitelisted

(Whitelisted only will be able to mint)",0.04093753173947334,0.032516658306121826,0.9265458583831787,2.521052182563847
687,687,2022-06-12,Buying some $ETH cuz fuck this shit.,0.05704640969634056,0.08379621803760529,0.859157383441925,2.433125479894219
688,688,2022-06-12,"1/ Some stats on previous market cycles:

2013-2015
BTC: $1,127 --&gt; $200 (-82%)

2017-2018
BTC: $19,423 --&gt; $3,217 (-83%)
ETH: $1,448 --&gt; $85 (-94%)

Current cycle:
BTC: $67,167 --&gt; $27,682 (-59%)
ETH: $4,815 --&gt; $1,466 (-69%)

Make what you want with the info above.",0.037408363074064255,0.01890532299876213,0.943686306476593,2.5462576005329014
689,689,2022-06-11,Am considering taking ethereum private at $420. Funding secured.,0.04791802167892456,0.012250248342752457,0.9398317337036133,2.5891694330082484
690,690,2022-06-11,"ETH is 📉
Gas is 📉
Artist’s 1/1: 📈

It’s time to help some artists out.",0.17817500233650208,0.012238803319633007,0.8095861673355103,2.914840508746332
691,691,2022-06-11,Sorry kiddo. Gotta liquidate Celsius and destroy eth so I can spend 2 billion dollars getting Biden re-elected so I don’t go to jail https://t.co/8Lwtwl9ZnB,0.05449504032731056,0.12898936867713928,0.8165155649185181,2.3137641742689508
692,692,2022-06-11,"Look, just because:

• Ethereum is down 66% from its highs
• All of DeFi “yield” ended up being a Ponzi scheme
• NFT “art” ultimately was just speculation
• The biggest real world use-case of crypto is *still* buying cocaine online

Doesn’t mean that web3 isn’t gonna happen",0.010350395925343037,0.9485556483268738,0.04109395667910576,0.15448687118060248
693,693,2022-06-11,"In 2017 ETH ran to $420 and then fell ~70% to $130. Everyone said it was over, going to 0, etc. and then it ran to $1420.

In 2021 ETH ran to $4900 and then fell ~70% to $1500. Everyone said it was over, going to 0, etc. and then it...

We'll find out!",0.02976827137172222,0.7513644099235535,0.21886731684207916,0.696009650260228
694,694,2022-06-11,ETHEREUM 🚀 https://t.co/ClOHTelMpB,0.02389947883784771,0.03426875174045563,0.9418317079544067,2.474076816150052
695,695,2022-06-11,Eth is down so let’s sell our NFTs for even less Eth so that you net even less money 🧠,0.08428104221820831,0.7458598613739014,0.1698591709136963,0.846053075339416
696,696,2022-06-11,"If you invested $10,000 in Ethereum in November of last year, you would have about $3,100 today.",0.05004154145717621,0.01325306948274374,0.9367054104804993,2.59197117796602
697,697,2022-06-11,ETH so low I want to buy all the NFTs. opportunities everywhere 👀,0.18199856579303741,0.02320846915245056,0.7947929501533508,2.8969752475168593
698,698,2022-06-11,$ETH will hit $750,0.6959117650985718,0.027180664241313934,0.27690762281417847,4.171827664950538
699,699,2022-06-11,"ETH isn’t looking weak, you are. Markets down across the board and you’re questioning everything that made you passionate about this space in the first place.",0.025137318298220634,0.7583411335945129,0.21652154624462128,0.6669904583450229
700,700,2022-06-11,"BREAKING: #Ethereum has dropped to $1,550, it’s lowest point since March 2021.",0.006479984614998102,0.9732495546340942,0.02027045376598835,0.08307605807024095
701,701,2022-06-11,"This could be a rough weekend for #crypto. #Bitcoin looks poised to crash to $20K and #Ethereum to $1K. If so, the entire market cap of nearly 20K digital tokens would sink below $800 billion, from nearly $3 trillion at its peak. Don't buy this dip. You'll lose a lot more money.",0.013017971999943256,0.9515895247459412,0.035392507910728455,0.15357112906141612
702,702,2022-06-11,"It was fun. Thanks for all the memories, ETH. 🪦💀☠️ https://t.co/g0YTMZzjVd",0.07701161503791809,0.019148871302604675,0.9038395285606384,2.6446568571827282
703,703,2022-06-11,"⚠️ 2013 - You missed $BTC
⚠️ 2014 - You missed $DOGE
⚠️ 2015 - You missed $XRP
⚠️ 2016 - You missed $ETH
⚠️ 2017 - You missed $ADA
⚠️ 2018 - You missed $BNB
⚠️ 2019 - You missed $LINK
⚠️ 2020 - You missed $DOT
⚠️ 2021 - You missed $SHIB
✅ In 2022, don’t miss _____.",0.0503009632229805,0.12393676489591599,0.8257622122764587,2.3159104848450713
704,704,2022-06-10,"$ETH straight down over -50% in two months from $3500 to $1600 not a single relief bounce 

Devastating for spot holders",0.019450975582003593,0.9671787023544312,0.013370289467275143,0.13068060583790878
705,705,2022-06-10,ETH probably going to 3 digits,0.12560296058654785,0.026570647954940796,0.8478264212608337,2.7475807742005354
706,706,2022-06-10,"@ItsKennyatta it’s basis on single point of failure systems (eth, solano, *) and lies being told to people about who owns and controls it",0.022619659081101418,0.06519939005374908,0.91218101978302,2.3935506799046413
707,707,2022-06-10,Vitalik Buterin (co-founder of Ethereum) https://t.co/r3Io4jHZ3V,0.03925837203860283,0.022589590400457382,0.938152015209198,2.5416719550268043
708,708,2022-06-10,"So many questions to be answered
But let’s answer the most important ones first. 

IT IS PHREE! - [2222]

Thank you for all the support.
RT, Like and drop your ETH address for a surprise 🎇 https://t.co/UI5LpbZRtY",0.03260186314582825,0.061946284025907516,0.9054518938064575,2.426638950806005
709,709,2022-06-10,Ur NFT is Sold https://t.co/RPwDro0H35,0.025894418358802795,0.029041985049843788,0.9450635313987732,2.4921310827594025
710,710,2022-06-10,"GM! @0xDecaArt is raffling off 32 pixels of 
@XCOPYART’s Right Click Share.

To participate, drop your ETH address (ENS works) in the replies within the next 24 hours and Deca will randomly select winners from the thread. Free mint and open to anyone reading this! 🙏",0.022418085485696793,0.03678632900118828,0.9407956004142761,2.4640793917465302
711,711,2022-06-09,"THE BUBBLEGOOSE BALLERS AND @WAGMIBeach ARE PROUD TO ANNOUNCE…

WE WILL BE THE FIRST-EVER SOLANA NFT TO BE MINTABLE WITH ETH. 

IN COLLABORATION WITH @MagicEden X @crossmint_io, THE BALLERS WILL BE MAKING EVEN MORE HISTORY.💎 https://t.co/nvhwRYNUzH",0.47573545575141907,0.011673272587358952,0.5125913023948669,3.6601554222543453
712,712,2022-06-09,NFT mfs after flipping a jpeg for 0.01 ETH profit https://t.co/zQIqRjB4TP,0.18386061489582062,0.2510468363761902,0.5650925636291504,2.332034448801958
713,713,2022-06-09,"Ethereum is currently burning ~2,900,000 ETH per year.

After the PoS merge hits mainnet, ETH will become deflationary as the supply side shrinks massively.

At current pace, we will hit 1 ETH in all of existence in 40 years.",0.05543391779065132,0.6800714135169983,0.26449474692344666,0.9384063828493132
714,714,2022-06-08,"Proof of Stake was successfully merged on to the ropsten test net today and the ETH price didn't move at all on the news...So no one is actually here for the tech which means they're either here for the gains or the art

Only two options left",0.0700017586350441,0.033306896686553955,0.8966913819313049,2.59173715145375
715,715,2022-06-08,wen ETH documentary and Vitalik played by Wyatt Langmore? https://t.co/wH1g5Sk53U,0.027133885771036148,0.040548644959926605,0.9323174357414246,2.4664631009033617
716,716,2022-06-08,BREAKING: #Ethereum Ropsten testnet merge to proof-of-stake has been completed.,0.2002570778131485,0.012011311016976833,0.7877315878868103,2.9706144279477753
717,717,2022-06-08,BREAKING: Ethereum's testnet Ropsten successfully transitions to PoS,0.7392576336860657,0.009412899613380432,0.2513294517993927,4.324611862370548
718,718,2022-06-07,ETH meetups vs. Solana meetups https://t.co/xaxsVoayfQ,0.035339608788490295,0.027009570971131325,0.9376508593559265,2.5208250937288126
719,719,2022-06-07,Visual representation of me holding onto my ETH bag https://t.co/mKJJlYWh7r,0.041208766400814056,0.02745612896978855,0.9313350915908813,2.5343815940258487
720,720,2022-06-07,"The JPEG I bought ain't worth 1 Eth anymore. 1  Eth ain't worth 4k no more. 
And $4000 ain't worth $4000 anymore",0.036440666764974594,0.06877891719341278,0.8947803378105164,2.419154367604262
721,721,2022-06-07,"so let me get this straight

there are 1500 people in a twitter space and some random undoxxed person just burned a MAYC worth 21 ETH and 70+ people just burned a NFT worth 0.7 ETH each without any info about what burning does

this is some real insane internet shit ffs",0.024320578202605247,0.16398000717163086,0.811699390411377,2.150851419123017
722,722,2022-06-07,"𝔏𝔢𝔱 𝔱𝔥𝔢 𝔞𝔰𝔥 𝔬𝔣 𝔱𝔥𝔦𝔰 𝔠𝔯𝔢𝔞𝔱𝔲𝔯𝔢 𝔟𝔢𝔠𝔬𝔪𝔢 𝔱𝔥𝔢 𝔰𝔱𝔞𝔯𝔱 𝔬𝔣 ℌ𝔢𝔯 𝔤𝔩𝔬𝔯𝔶. 𝔗𝔥𝔢 𝔯𝔦𝔤𝔥𝔱 𝔬𝔣 𝔦𝔱𝔰 𝔭𝔬𝔴𝔢𝔯 𝔰𝔭𝔩𝔞𝔶𝔢𝔡 𝔬𝔲𝔱 𝔞𝔠𝔯𝔬𝔰𝔰 𝔱𝔥𝔢 𝔈𝔱𝔥𝔢𝔯. 𝕷𝖔𝖓𝖌 𝕷𝖎𝖛𝖊 𝕳𝖊𝖗.

https://t.co/U9G6HbkRFl",0.025569872930645943,0.044152166694402695,0.9302778840065002,2.4535442620428554
723,723,2022-06-06,"⚡️⚡️⚡️4 Digit ENS ⚡️⚡️⚡️

Part of the 10K club and extremely rare is our next giveaway 

4716.ETH

We love the numbers and cannot wait to give this to one of our followers!

To Enter

1️⃣ You must be following @NFT_Nums 
2️⃣ Tag your friends in 
3️⃣ Retweet

2️⃣4️⃣ hour draw! https://t.co/Tqh7PS1EVt",0.03374919667840004,0.030574390664696693,0.9356764554977417,2.50793701469423
724,724,2022-06-06,"Helping @0xDecaArt raffle off 32 mints of @XCOPYART’s Right Click Share.

To participate, drop your ETH address (ENS works) in the replies within the next 24 hours and Deca will randomly select winners from the thread. Mint is free. 

Best of luck frens 🐸",0.033605512231588364,0.02817697823047638,0.9382174611091614,2.513571335660023
725,725,2022-06-06,"#rektguy confessions:

Bought 4 BAYC early when they &lt;0.5ETH. Gave one to my gf to try and ""get her into NFTs"".

12 months later. I sold all mine under 5 ETH. Girlfriend left me and still hasn't touched hers. I look at that Ape every day.",0.03678823262453079,0.03933414816856384,0.9238775968551636,2.4936352109976534
726,726,2022-06-05,"I don’t care if you have 0 followers and 1 NFT worth .0001 eth.

We are all equals.",0.053775351494550705,0.029934529215097427,0.9162901639938354,2.559602053034214
727,727,2022-06-05,this space deserves to go to 0 https://t.co/mT4F6cu0Qr,0.07607712596654892,0.028740841895341873,0.8951819539070129,2.618340719435942
728,728,2022-06-04,"Selling 25 Music NFTs at 0.1 ETH pays more than a million streams on Spotify.

Let that sink in.",0.06540161371231079,0.019942881539463997,0.9146555662155151,2.6136468234465546
729,729,2022-06-04,"Our Discord servers were briefly exploited today. The team caught and addressed it quickly. About 200 ETH worth of NFTs appear to have been impacted. We are still investigating, but if you were impacted, email us at discord@yugalabs.io.",0.03211110457777977,0.39269232749938965,0.5751965641975403,1.598546939337801
730,730,2022-06-04,"I am seeing a lot of people who were bullish on $SOL at $140 now saying $SOL to $20. 

A lot of similarities between $ETH in 2018/2019 when it was around $100. 

Accumulating and holding a cheap long term bag of Solana will generate new millionaires in the next few years.",0.24317358434200287,0.013669559732079506,0.7431568503379822,3.0737600647309424
731,731,2022-06-04,"I bought 10 at free mint

 And after talking to a few friends I decided that I’ll simply giveaway this goblintownwtf to a random guy who follow me, rt and comment: “goblin”

 Good luck, choosing the winner in 36h https://t.co/yIHWILwRbs",0.12972119450569153,0.014581725001335144,0.8556970953941345,2.7878486694716114
732,732,2022-06-04,"🚨GOBLINTOWN 6 ETH/ $12,000 GIVEAWAY🚨

WE Mint @ 5PM UTC, Sunday 05 June. WE will give away a #Goblintownwtf NFT worth over $12,000!

To win:
1️⃣ FOLLOW US
2️⃣❤️ + RT + TAG 3 NFT friends
3️⃣ Make a creative post &amp; tag us #trolltownwtf 
🌟Mint 1 free @troll_town_wtf on launch

#NFT https://t.co/ga0oVR9mz7",0.1478664129972458,0.013523715548217297,0.8386098742485046,2.8358567426841983
733,733,2022-06-04,"History doesn't repeat, but it often rhymes! 

$ETH 2018 vs $SOL now https://t.co/fO1JZotTw0",0.06921833753585815,0.042516689747571945,0.8882649540901184,2.566754120714108
734,734,2022-06-04,"Top 10 Cyptocurrencies in the World by Twitter Followers (04/JUN/2022) 

1. #BNB Binance 8.99M
2. #Bitcoin 5.31M
3. #Dogecoin 3.40M
4. #SHIB 3.38M
5. #Ethereum 2.59M 
6. #XRP 2.51M
7. #CRO 2.21M
8. #Solana 1.87M 
9. #Polygon 1.52M
10. #BabyDoge 1.43M",0.031842317432165146,0.021618947386741638,0.9465387463569641,2.525558424827921
735,735,2022-06-03,"Giving away 3 WL for @nftftc

Free mint + Free ETH + For the culture

RT and Like this post to spread the word and follow me and @nftftc to enter this fun giveaway! 

Ending this in 6 hours so be QUICK! https://t.co/FVc4aFZ53q",0.10352376103401184,0.013492544181644917,0.8829836845397949,2.7250780444367404
736,736,2022-06-03,JUST IN: $Ape has submitted a proposal asking if it should stay on the #Ethereum network.,0.07328030467033386,0.014725045301020145,0.9119946360588074,2.646388150468303
737,737,2022-06-03,"Pa Ridwan kamil &amp; bu atalia udah dibandara mw pulang, keliatan masih sedihya #eril https://t.co/aaYiZDDBmk",0.07661852985620499,0.016011396422982216,0.9073700308799744,2.651517840074208
738,738,2022-06-02,"To celebrate the public launch of our Discord, we are hosting our biggest giveaway yet - an MV3 Access Pass airdropped from our treasury - and TEN citiz3nships to Eluna.

Here's what you need to do to enter:

1. RT and like this tweet.
2. Follow @mv3nft &amp; @jmaze_eth 

Good luck!",0.09012261033058167,0.011616315692663193,0.8982610702514648,2.696265737325943
739,739,2022-06-02,"🧌 Giving away one of my Goblintown NFT's! 🧌

floor value 7.1 ETH ($13000.00 ) 

- Like &amp; RT
- Follow me 🔔
- tag your frens

Ends soon, good luck! https://t.co/R5nHZgIxe9",0.07579580694437027,0.027291864156723022,0.8969122767448425,2.6212598632933126
740,740,2022-06-02,"1/ @0xDecaArt wants to expand distribution and raffle off 32 mints of ""Right Click Share"" to people in the 6529 feed.

Drop your ethereum address or ENS in the thread below and Deca will automatically read it and pick the mintooooors randomly.

The mint is free (plus gas).",0.03804396465420723,0.016674378886818886,0.9452816247940063,2.553423966110139
741,741,2022-06-02,"BAYC had 2.5% royalties but made Otherdeed 5% royalties

Why? Cause Azuki, Clones &amp; Doods had 5% and no one cared

Goblins are now 7.5% and no one cares. Makes me worried about precedent

Short-term, FOMO rules

Long-term, these royalty increases decay so much ETH from collectors",0.061308860778808594,0.050068873912096024,0.8886222243309021,2.5280999683182674
742,742,2022-06-01,"I remember buying ETH at $200 and being underwater 60%.

Then it went to $4k and I became a millionaire. Are you scared of being underwater and refuse to pick up value when you see it?

Life is Risk. Start playing ball. https://t.co/6oyijVW2VY",0.03180599957704544,0.03877021372318268,0.9294237494468689,2.4825894639860637
743,743,2022-06-01,"Okay. I tweeted a joke for making a project that’ll pay 0.01 ETH to each minters 24 hours ago.

Now we have 40k on Twitter, 70k on Discord for @nftftc 🖕🏻 Never underestimate the power of memes and ETH 🤷🏼‍♀️",0.037449911236763,0.07365879416465759,0.888891339302063,2.409477796726921
744,744,2022-06-01,"Happy Birthday #BabyDoge! 🎂

Our snapshot is live for community proposals and voting! 

First proposal is: Do we burn 50
Quadrillion on ETH !? 

Vote now to make it happen!

https://t.co/oMfXfOqqVe https://t.co/VFPm1zHgo7",0.09885958582162857,0.012729346752166748,0.8884110450744629,2.7153256024865566
745,745,2022-06-01,"I remember vividly when $ETH dropped to $80 and everyone was saying it didn't work and would go to $0.

You belive in $SOL, accumulate it.
You don't belive in it, short it.

Put your money where your mouth is like a man or get out of here.",0.028003674000501633,0.2769816815853119,0.6950146555900574,1.8775549879943394
746,746,2022-06-01,"Solana: Halted

Ethereum: millions of failed transactions

Bitcoin: running 24/7, 365 days a year...

Priceless.",0.030022229999303818,0.2903255522251129,0.6796522736549377,1.8492417307994293
747,747,2022-06-01,"Luna is dead, Luna 2.0 is a scam, Solana doesn’t work, Bitcoin is slow, and Ethereum is expensive. The answer to all problems is $XRP!

#XRP 🚀🌕",0.02531626634299755,0.09959963709115982,0.8750841021537781,2.314291574167321
748,748,2022-06-01,"The FBI charged Nate Chastain, the OpenSea employee that insider traded NFTs and made about 20 ETH, with wire fraud and money laundering today.

They made a statement by doing this. They will come for other people next. It’s starting.",0.042440492659807205,0.08368457108736038,0.8738749623298645,2.396889806619925
749,749,2022-06-01,"Goblin town

1 Eth: ?? Wtf 🤦🏼‍♂️ 
2 Eth: i hate nfts 
3 Eth: what the fuck 
4 Eth: flipped cool cats?? 
5 Eth: LOL imagine buying the top 
6 Eth: I literally know nothing about nfts. I suck and hate my life",0.0194406658411026,0.6000048518180847,0.3805544674396515,1.048589513429843
750,750,2022-06-01,"FUN FACT: According to Blockchair, 1,228,131 #Ethereum transactions failed in May.",0.015236896462738514,0.8391810059547424,0.14558200538158417,0.4401395363489297
751,751,2022-05-31,"Remember that you should always test your dapp with at least one non-metamask wallet (eg. Brave, Status browser). Make sure your dapp conforms to ethereum standards, and not just to accidental properties of one particular wallet!",0.06017092615365982,0.015176141634583473,0.9246529936790466,2.6124869543834226
752,752,2022-05-31,"I just flipped my first NFT !!

Purchased for 24 eth

Sold for 0.05 eth

This is easy 🤝",0.11293284595012665,0.021240437403321266,0.8658267259597778,2.729231019232133
753,753,2022-05-31,Goblin town is 4 Eth. Anything you thought you knew about the NFT market you don’t &amp; clearly neither do I. https://t.co/42wUAdm9Ii,0.023599842563271523,0.05333872511982918,0.9230614304542542,2.4256527934701233
754,754,2022-05-31,BREAKING: #Ethereum Merge Scheduled for June 8,0.0183668565005064,0.07082319259643555,0.9108099341392517,2.3688591575617575
755,755,2022-05-30,"After holding ETH since 2017, today I cashed out. It’s not for me anymore. In between the gas fees, loss of ETH through failed transactions and even the problems with moving to POS …even Vitalik now sounds dejected. I’m done. I’ll be going all in on Cardano $ADA",0.022082917392253876,0.8453638553619385,0.13255323469638824,0.4417976704105908
756,756,2022-05-28,Vitalik Buterin (co-founder of Ethereum) https://t.co/0CXWXbancY,0.03559068217873573,0.023337343707680702,0.9410719275474548,2.530633347604114
757,757,2022-05-28,Had a dream ETH hit sub 1k and woke up sweating 😥 https://t.co/hRTuQ53zhp,0.0569988451898098,0.09161443263292313,0.8513867259025574,2.4134610317145992
758,758,2022-05-28,You need 32 $ETH to become a validator in Ethereum 2.0 chain and you will be able to quit your 9-to-5 office job. Free yourself!,0.05372767895460129,0.04013700410723686,0.9061353802680969,2.5339766849666696
759,759,2022-05-27,"My SuperRare Genesis, ""c l a i r e,"" has sold to @batsoupyum for 52.69 ETH. I am so humbled &amp; so overjoyed. This movement continues to change my life, &amp; I will continue to work every single day to ensure others get to experience exactly how this feels.

https://t.co/0yVGd3j57i https://t.co/EFKSnCMJ2R",0.3840809166431427,0.013359283097088337,0.6025598049163818,3.426804079549368
760,760,2022-05-27,"Message to Eth Maxis

Eth ATH was $4800
Eth Currently is $1800
It has lost $3000 of value

Sol ATH is $250
Sol is now $42
It has lost only $208 of value 

You’re down $3,000 from the top
I’m only down $208 from the top",0.0214145015925169,0.8445539474487305,0.13403156399726868,0.44215141219075793
761,761,2022-05-27,"eth
🗑️",0.05345335230231285,0.024775927886366844,0.9217707514762878,2.5716935587696907
762,762,2022-05-26,"📚 Alright, you’ve got your GameStop Wallet now (hopefully). Let’s cover a basic function: sending ETH! But we’ll spice it up – sending it on @loopringorg Layer 2 for lower fees and using an @ensdomains name! https://t.co/Er416K5gi5",0.08223880082368851,0.013452645391225815,0.9043086171150208,2.6719653776906007
763,763,2022-05-26,"In the first minute of my SR Genesis listing, @ethacct made a bid for 42.069 ETH, I've never sold work for that much, not even at sothebys

I was so afraid it wouldnt hit the 15 reserve. I'm sobbing, I'm actually crying my eyes out, i cant believe this

https://t.co/0yVGd3j57i https://t.co/dlQW1w1cxY",0.05103917792439461,0.3216095566749573,0.6273512244224548,1.823574025404879
764,764,2022-05-26,"ETH 📉 Memes 📈 

🏴‍☠️ 2x Memeland WL Giveaway🦜

To enter:
☑️ Follow @itsorawan , @memeland &amp; @9gagceo 
☑️ RT &amp; Like
☑️ Tag 3 Friends 

ty @9gagceo for this amazing giveaway 🎉

⌛️Ends in 1 week https://t.co/LnlPvvIcW3",0.1041623055934906,0.012695160694420338,0.8831425309181213,2.7286678628865664
765,765,2022-05-26,"Giveaway! 🎉

We're giving away 5x Vogu: Miami NFTs from @the_vogu, worth ~1 ETH! 🤖

To enter:
1. Follow @RaritySniperNFT
2. Follow @the_vogu
3. Like, Retweet and Tag 3 friends
*24h to enter https://t.co/aubGIvLMX9",0.05344253405928612,0.017451107501983643,0.9291064143180847,2.5899785613653123
766,766,2022-05-26,"🔒 60k followers: UNLOCKED 🔓 

🌐🌐🌐🌐🌐🌐
to celebrate, 
we're giving away 
⟴ 6 BRUTE spaces
⟴ 6 COAL spaces 
🌐🌐🌐🌐🌐🌐

to enter:
 · follow @oncyber 
 · RT this tweet
 · reply w/ your eth address

12 winners will be chosen in 24 hours 🤞🤞 https://t.co/vElXBl84Z0",0.07573942840099335,0.013028263114392757,0.9112323522567749,2.6567779063539936
767,767,2022-05-25,Goblin Town pumped to 1.3 Eth  because holders look in the mirror &amp; identify with the art. https://t.co/yU2Zr0qolp,0.12603874504566193,0.01862412691116333,0.8553371429443359,2.7685365413347403
